Названия строк;s_1;s_2_corr
368852;1;no_data
368853;1;no_data
368854;1;no_data
368855;1;no_data
368856;1;no_data
368857;1;no_data
368858;1;no_data
368859;1;no_data
368860;1;no_data
368861;1;no_data
368862;1;no_data
368863;1;no_data
368864;1;no_data
368865;1;no_data
368866;1;no_data
368867;1;no_data
368868;1;no_data
368869;1;no_data
368870;1;no_data
368871;1;no_data
368872;1;no_data
368873;1;no_data
368874;1;no_data
368875;1;no_data
368876;1;no_data
368877;1;no_data
368878;1;no_data
368879;1;no_data
368880;1;no_data
368881;1;no_data
368882;1;no_data
368883;1;no_data
368884;1;no_data
368891;1;no_data
368893;1;no_data
368948;1;no_data
368987;1;no_data
368988;1;no_data
368989;1;no_data
368990;1;no_data
368991;1;no_data
368992;1;no_data
368993;1;no_data
368994;1;no_data
369062;1;no_data
369063;0;no_data
369064;0;no_data
369066;1;no_data
369067;1;no_data
369072;1;no_data
369073;1;no_data
369074;1;no_data
369075;1;no_data
369086;0;no_data
369094;1;no_data
369095;1;no_data
369096;1;no_data
369097;1;no_data
369098;1;no_data
369099;0;no_data
369100;1;no_data
369118;1;no_data
369120;1;no_data
369121;1;no_data
369122;1;no_data
369123;1;no_data
369124;1;no_data
369125;1;no_data
369126;1;no_data
369129;1;no_data
369130;1;no_data
369133;1;no_data
369134;1;no_data
369135;1;no_data
369143;0;no_data
369151;0;no_data
369157;0;no_data
369188;1;no_data
369190;1;no_data
369191;1;no_data
369209;1;no_data
369232;1;no_data
369271;1;no_data
369272;1;no_data
369273;1;no_data
369386;1;no_data
369387;1;no_data
369388;1;no_data
369389;1;no_data
369390;1;no_data
369391;1;no_data
369392;1;no_data
369393;1;no_data
369394;1;no_data
369395;1;no_data
369396;1;no_data
369397;1;no_data
369398;1;no_data
369399;1;no_data
369400;1;no_data
369401;1;no_data
369402;1;no_data
369403;1;no_data
369418;1;no_data
369425;1;no_data
369428;0;no_data
369429;1;no_data
369430;1;no_data
369431;1;no_data
369432;1;no_data
369444;1;no_data
369445;1;no_data
369446;1;no_data
369447;1;no_data
369469;0;no_data
369475;1;no_data
369509;1;no_data
369510;1;no_data
369525;0;no_data
369526;0;no_data
369532;1;no_data
369533;1;no_data
369534;1;no_data
369535;1;no_data
369536;1;no_data
369537;1;no_data
369538;1;no_data
369539;1;no_data
369540;1;no_data
369541;1;no_data
369542;1;no_data
369543;1;no_data
369544;1;no_data
369545;1;no_data
369550;1;no_data
369551;1;no_data
369552;1;no_data
369553;1;no_data
369618;1;no_data
369619;1;no_data
369621;1;no_data
369623;1;no_data
369624;1;no_data
369625;1;no_data
369652;1;no_data
369669;1;no_data
369725;1;no_data
369749;1;no_data
369750;1;no_data
369751;1;no_data
369758;1;no_data
369795;1;no_data
369796;1;no_data
369797;1;no_data
369798;1;no_data
369801;1;no_data
369838;1;no_data
369839;1;no_data
369904;1;no_data
369909;1;no_data
369910;1;no_data
369911;1;no_data
369985;1;no_data
370013;1;no_data
370014;1;no_data
370031;1;no_data
370040;1;no_data
370041;1;no_data
370043;1;no_data
370046;1;no_data
370047;1;no_data
370049;1;no_data
370050;1;no_data
370051;1;no_data
370052;1;no_data
370055;1;no_data
370056;1;no_data
370057;1;no_data
370058;1;no_data
370060;1;no_data
370061;1;no_data
370062;1;no_data
370064;1;no_data
370065;1;no_data
370066;1;no_data
370067;1;no_data
370068;1;no_data
370069;1;no_data
370070;1;no_data
370071;1;no_data
370072;1;no_data
370073;1;no_data
370080;1;no_data
370081;1;no_data
370082;1;no_data
370083;1;no_data
370084;1;no_data
370086;1;no_data
370087;1;no_data
370088;1;no_data
370089;1;no_data
370090;0;no_data
370091;1;no_data
370093;0;no_data
370097;0;no_data
370098;1;no_data
370099;1;no_data
370100;0;no_data
370101;1;no_data
370102;1;no_data
370103;1;no_data
370105;1;no_data
370106;1;no_data
370107;1;no_data
370121;1;no_data
370122;1;no_data
370123;1;no_data
370159;1;no_data
370160;1;no_data
370161;1;no_data
370162;1;no_data
370167;1;no_data
370168;1;no_data
370169;1;no_data
370170;1;no_data
370260;1;no_data
370325;1;no_data
370326;1;no_data
370328;1;no_data
370343;1;no_data
370344;1;no_data
370345;1;no_data
370348;1;no_data
370351;1;no_data
370352;1;no_data
370359;1;no_data
370361;1;no_data
370405;1;no_data
370413;1;no_data
370426;1;no_data
370430;1;no_data
370431;1;no_data
370432;1;no_data
370433;1;no_data
370455;1;no_data
370456;1;no_data
370469;1;no_data
370478;1;no_data
370479;1;no_data
370480;1;no_data
370481;1;no_data
370482;1;no_data
370483;1;no_data
370484;1;no_data
370485;1;no_data
370486;1;no_data
370487;1;no_data
370554;1;no_data
370555;1;no_data
370556;1;no_data
370557;1;no_data
370558;1;no_data
370559;1;no_data
370560;1;no_data
370561;1;no_data
370566;1;no_data
370567;1;no_data
370591;1;no_data
370602;1;no_data
370603;1;no_data
370604;1;no_data
370605;1;no_data
370606;1;no_data
370607;1;no_data
370608;1;no_data
370609;0;no_data
370724;0;no_data
370726;0;no_data
370730;1;no_data
370731;1;no_data
370762;1;no_data
370782;1;no_data
370810;1;no_data
370812;0;no_data
370815;1;no_data
370817;0;no_data
370818;1;no_data
370819;1;no_data
370824;1;no_data
370844;1;no_data
370883;1;no_data
370884;1;no_data
370886;1;no_data
370887;1;no_data
370888;1;no_data
370890;1;no_data
370893;0;no_data
370894;0;no_data
370895;0;no_data
370900;1;no_data
370901;1;no_data
370903;1;no_data
370904;1;no_data
370905;1;no_data
370906;1;no_data
370923;1;no_data
370936;0;no_data
370937;1;no_data
370938;1;no_data
370939;1;no_data
370968;1;no_data
370970;1;no_data
370971;1;no_data
370972;1;no_data
370973;1;no_data
370974;1;no_data
370998;1;no_data
370999;1;no_data
371000;1;no_data
371001;1;no_data
371002;1;no_data
371004;1;no_data
371012;1;no_data
371013;1;no_data
371025;1;no_data
371026;1;no_data
371029;1;no_data
371042;1;no_data
371043;1;no_data
371044;1;no_data
371045;1;no_data
371046;1;no_data
371047;1;no_data
371048;1;no_data
371049;1;no_data
371050;1;no_data
371071;1;no_data
371074;1;no_data
371075;1;no_data
371076;1;no_data
371077;1;no_data
371090;1;no_data
371091;1;no_data
371168;1;no_data
371169;1;no_data
371170;1;no_data
371183;1;no_data
371188;1;no_data
371189;1;no_data
371190;1;no_data
371196;1;no_data
371216;1;no_data
371221;1;no_data
371222;1;no_data
371254;1;no_data
371256;1;no_data
371257;1;no_data
371258;1;no_data
371259;1;no_data
371260;1;no_data
371261;1;no_data
371262;1;no_data
371263;1;no_data
371376;1;no_data
371377;1;no_data
371378;1;no_data
371379;1;no_data
371380;1;no_data
371381;1;no_data
371382;1;no_data
371454;1;no_data
371466;1;no_data
371467;1;no_data
371468;1;no_data
371469;1;no_data
371470;1;no_data
371471;1;no_data
371472;1;no_data
371473;1;no_data
371474;1;no_data
371475;1;no_data
371476;1;no_data
371477;1;no_data
371478;1;no_data
371479;1;no_data
371480;1;no_data
371481;1;no_data
371482;1;no_data
371483;1;no_data
371484;1;no_data
371485;1;no_data
371486;1;no_data
371487;1;no_data
371488;1;no_data
371489;1;no_data
371490;1;no_data
371491;1;no_data
371492;1;no_data
371493;1;no_data
371494;1;no_data
371495;1;no_data
371496;1;no_data
371497;1;no_data
371498;1;no_data
371499;1;no_data
371500;1;no_data
371501;1;no_data
371502;1;no_data
371503;1;no_data
371504;1;no_data
371505;1;no_data
371506;1;no_data
371507;1;no_data
371508;1;no_data
371509;1;no_data
371510;1;no_data
371511;1;no_data
371512;1;no_data
371513;1;no_data
371514;1;no_data
371515;1;no_data
371516;1;no_data
371517;1;no_data
371518;1;no_data
371519;1;no_data
371520;1;no_data
371521;1;no_data
371537;0;no_data
371543;1;no_data
371548;1;no_data
371557;1;no_data
371558;1;no_data
371560;1;no_data
371561;1;no_data
371562;1;no_data
371565;1;no_data
371566;1;no_data
371567;1;no_data
371568;1;no_data
371569;1;no_data
371570;1;no_data
371571;1;no_data
371572;1;no_data
371573;1;no_data
371574;1;no_data
371591;1;no_data
371592;1;no_data
371593;1;no_data
371594;1;no_data
371595;1;no_data
371600;1;no_data
371608;0;no_data
371609;1;no_data
371611;0;no_data
371613;0;no_data
371614;1;no_data
371616;1;no_data
371617;1;no_data
371618;1;no_data
371622;1;no_data
371623;0;no_data
371630;1;no_data
371631;1;no_data
371641;1;no_data
371652;1;no_data
371669;1;no_data
371670;1;no_data
371671;1;no_data
371676;1;no_data
371677;1;no_data
371678;1;no_data
371679;1;no_data
371680;1;no_data
371697;1;no_data
371698;1;no_data
371699;1;no_data
371708;1;no_data
371710;1;no_data
371715;1;no_data
371723;1;no_data
371746;1;no_data
371790;1;no_data
371791;1;no_data
371792;1;no_data
371793;1;no_data
371871;0;no_data
371872;0;no_data
371873;0;no_data
371934;0;no_data
371936;0;no_data
371963;1;no_data
371964;1;no_data
371967;1;no_data
371968;1;no_data
371969;1;no_data
371999;1;no_data
372006;1;no_data
372007;1;no_data
372008;1;no_data
372010;1;no_data
372018;1;no_data
372020;1;no_data
372021;1;no_data
372042;1;no_data
372043;1;no_data
372044;1;no_data
372045;1;no_data
372046;1;no_data
372048;1;no_data
372049;1;no_data
372050;1;no_data
372054;1;no_data
372055;1;no_data
372056;1;no_data
372067;1;no_data
372069;1;no_data
372070;1;no_data
372071;1;no_data
372072;1;no_data
372074;1;no_data
372102;1;no_data
372182;1;no_data
372190;1;no_data
372241;1;no_data
372243;1;no_data
372245;1;no_data
372246;1;no_data
372248;1;no_data
372250;1;no_data
372279;1;no_data
372439;1;no_data
372440;1;no_data
372441;1;no_data
372442;1;no_data
372443;1;no_data
372543;1;no_data
372544;1;no_data
372546;1;no_data
372547;1;no_data
372548;1;no_data
372549;1;no_data
372550;1;no_data
372551;1;no_data
372552;1;no_data
372553;1;no_data
372554;1;no_data
372555;1;no_data
372556;1;no_data
372557;1;no_data
372558;1;no_data
372559;1;no_data
372560;1;no_data
372568;1;no_data
372569;1;no_data
372811;1;no_data
372812;1;no_data
372816;1;no_data
372821;1;no_data
372822;1;no_data
372823;1;no_data
372828;1;no_data
372831;1;no_data
372833;1;no_data
372835;1;no_data
372836;1;no_data
372837;1;no_data
372838;1;no_data
372854;1;no_data
372855;1;no_data
372856;1;no_data
372857;1;no_data
372866;1;no_data
372867;1;no_data
372868;1;no_data
372869;1;no_data
372875;1;no_data
372899;1;no_data
372900;1;no_data
372901;1;no_data
372906;1;no_data
372908;1;no_data
372910;1;no_data
372913;1;no_data
372914;1;no_data
372923;1;no_data
372925;1;no_data
372929;1;no_data
372930;0;no_data
372931;0;no_data
372932;1;no_data
372933;1;no_data
373010;1;no_data
373012;1;no_data
373013;1;no_data
373014;1;no_data
373015;1;no_data
373016;1;no_data
373022;1;no_data
373027;1;no_data
373028;1;no_data
373038;0;no_data
373040;0;no_data
373041;0;no_data
373042;0;no_data
373060;1;no_data
373061;1;no_data
373062;1;no_data
373070;1;no_data
373072;1;no_data
373073;1;no_data
373074;1;no_data
373075;1;no_data
373076;1;no_data
373078;1;no_data
373092;1;no_data
373101;1;no_data
373108;1;no_data
373109;1;no_data
373115;1;no_data
373264;1;no_data
373292;1;no_data
373293;1;no_data
373294;1;no_data
373295;1;no_data
373296;1;no_data
373309;1;no_data
373323;1;no_data
373324;1;no_data
373325;1;no_data
373326;1;no_data
373327;1;no_data
373328;1;no_data
373329;1;no_data
373431;1;no_data
373432;1;no_data
373433;1;no_data
373434;1;no_data
373435;1;no_data
373436;1;no_data
373437;1;no_data
373438;1;no_data
373450;1;no_data
373549;1;no_data
373550;1;no_data
373551;1;no_data
373552;1;no_data
373553;1;no_data
373554;1;no_data
373555;1;no_data
373561;1;no_data
373562;1;no_data
373563;1;no_data
373564;1;no_data
373565;1;no_data
373566;1;no_data
373616;1;no_data
373617;1;no_data
373619;1;no_data
373620;1;no_data
373621;1;no_data
373623;1;no_data
373624;0;no_data
373625;1;no_data
373626;1;no_data
373627;1;no_data
373628;1;no_data
373629;1;no_data
373630;1;no_data
373631;1;no_data
373634;1;no_data
373635;1;no_data
373636;1;no_data
373637;1;no_data
373638;1;no_data
373640;1;no_data
373641;1;no_data
373642;1;no_data
373643;1;no_data
373644;1;no_data
373645;1;no_data
373646;1;no_data
373647;1;no_data
373648;1;no_data
373649;1;no_data
373650;1;no_data
373651;1;no_data
373660;1;no_data
373683;1;no_data
373687;1;no_data
373691;1;no_data
373692;1;no_data
373696;1;no_data
373698;1;no_data
373702;1;no_data
373706;1;no_data
373709;1;no_data
373710;1;no_data
373711;1;no_data
373714;1;no_data
373715;1;no_data
373757;1;no_data
373759;1;no_data
373760;1;no_data
373803;1;no_data
373804;1;no_data
373805;1;no_data
373818;1;no_data
373819;1;no_data
373820;1;no_data
373821;1;no_data
373822;0;no_data
373823;0;no_data
373833;1;no_data
373834;1;no_data
373835;1;no_data
373836;1;no_data
373837;1;no_data
373838;1;no_data
373839;1;no_data
373840;1;no_data
373841;1;no_data
373842;1;no_data
373843;1;no_data
373844;1;no_data
373845;1;no_data
373846;1;no_data
373847;1;no_data
373848;1;no_data
373849;1;no_data
373850;1;no_data
373851;1;no_data
373852;1;no_data
373855;1;no_data
373861;1;no_data
373862;1;no_data
373864;1;no_data
373866;1;no_data
373890;0;no_data
373895;1;no_data
373896;1;no_data
373897;1;no_data
373898;1;no_data
373899;1;no_data
373901;1;no_data
373902;1;no_data
373903;1;no_data
373904;1;no_data
373906;1;no_data
373907;1;no_data
373909;1;no_data
373911;1;no_data
373912;1;no_data
373913;1;no_data
373914;1;no_data
373915;1;no_data
373916;1;no_data
373917;1;no_data
373918;1;no_data
373919;1;no_data
373920;1;no_data
373921;1;no_data
373922;1;no_data
373923;1;no_data
373924;1;no_data
373925;1;no_data
373926;1;no_data
373927;1;no_data
373928;1;no_data
373929;1;no_data
373930;1;no_data
373931;1;no_data
373932;1;no_data
373933;1;no_data
373934;1;no_data
373935;1;no_data
373936;1;no_data
373937;1;no_data
373940;1;no_data
373946;1;no_data
373947;1;no_data
373948;1;no_data
373949;1;no_data
373950;1;no_data
373951;1;no_data
373952;1;no_data
373954;1;no_data
373955;1;no_data
373956;1;no_data
373957;1;no_data
373958;1;no_data
373959;1;no_data
373960;1;no_data
373961;1;no_data
373962;1;no_data
373963;1;no_data
373964;1;no_data
373965;1;no_data
373966;1;no_data
373967;1;no_data
373968;1;no_data
373969;1;no_data
373970;1;no_data
373971;1;no_data
373973;1;no_data
373974;1;no_data
373975;1;no_data
373976;1;no_data
373977;1;no_data
373978;1;no_data
373979;1;no_data
373980;1;no_data
373981;1;no_data
373982;1;no_data
373983;1;no_data
373984;1;no_data
373985;1;no_data
373986;1;no_data
373987;1;no_data
373988;1;no_data
373989;1;no_data
373990;1;no_data
373991;1;no_data
374000;1;no_data
374001;1;no_data
374002;1;no_data
374003;1;no_data
374004;1;no_data
374005;1;no_data
374063;1;no_data
374080;1;no_data
374126;1;no_data
374127;1;no_data
374128;1;no_data
374129;1;no_data
374130;1;no_data
374131;1;no_data
374133;1;no_data
374134;1;no_data
374135;1;no_data
374138;1;no_data
374140;1;no_data
374141;1;no_data
374142;1;no_data
374143;1;no_data
374146;1;no_data
374148;1;no_data
374150;1;no_data
374151;1;no_data
374152;1;no_data
374153;1;no_data
374154;1;no_data
374183;1;no_data
374184;1;no_data
374185;1;no_data
374186;1;no_data
374265;1;no_data
374266;1;no_data
374267;1;no_data
374269;1;no_data
374271;1;no_data
374272;1;no_data
374303;1;no_data
374304;1;no_data
374335;1;no_data
374336;1;no_data
374337;1;no_data
374338;1;no_data
374339;1;no_data
374340;1;no_data
374341;1;no_data
374342;1;no_data
374343;1;no_data
374344;1;no_data
374345;1;no_data
374346;1;no_data
374354;1;no_data
374355;1;no_data
374356;1;no_data
374357;1;no_data
374358;1;no_data
374394;0;no_data
374400;1;no_data
374404;1;no_data
374405;1;no_data
374406;1;no_data
374410;1;no_data
374411;1;no_data
374412;1;no_data
374413;1;no_data
374414;1;no_data
374415;1;no_data
374416;1;no_data
374417;1;no_data
374418;1;no_data
374419;1;no_data
374424;1;no_data
374425;1;no_data
374452;1;no_data
374459;1;no_data
374461;1;no_data
374467;1;no_data
374486;1;no_data
374487;1;no_data
374488;1;no_data
374489;1;no_data
374490;1;no_data
374491;1;no_data
374492;1;no_data
374493;1;no_data
374554;1;no_data
374558;1;no_data
374559;1;no_data
374594;1;no_data
374595;1;no_data
374596;1;no_data
374597;1;no_data
374598;1;no_data
374599;1;no_data
374600;1;no_data
374601;1;no_data
374602;1;no_data
374603;1;no_data
374604;1;no_data
374605;1;no_data
374606;1;no_data
374607;1;no_data
374608;1;no_data
374609;1;no_data
374610;1;no_data
374611;1;no_data
374612;1;no_data
374613;1;no_data
374614;1;no_data
374615;1;no_data
374616;1;no_data
374617;1;no_data
374621;1;no_data
374626;1;no_data
374627;1;no_data
374651;1;no_data
374751;1;no_data
374756;1;no_data
374808;1;no_data
374809;1;no_data
374819;1;no_data
374820;1;no_data
374837;1;no_data
